distance_m,longitude,latitude,altitude_m,gradient_deg
260700.0,26.7095,-25.650422,1295.0,-0.42
260750.0,26.709001,-25.650413,1295.2,-0.46
260800.0,26.708503,-25.6504,1295.4,-0.5
260850.0,26.708004,-25.650388,1295.6,-0.55
260900.0,26.707505,-25.650379,1295.8,-0.59
260950.0,26.707007,-25.650371,1296.0,-0.64
261000.0,26.706508,-25.650367,1295.2,-0.68
261050.0,26.706009,-25.650366,1294.4,-0.72
261100.0,26.705515,-25.650333,1292.8,-0.76
261150.0,26.705016,-25.650336,1290.8,-0.8
261200.0,26.704517,-25.650339,1288.8,-0.84
261250.0,26.704019,-25.650341,1287.2,-0.88
261300.0,26.70352,-25.650344,1285.6,-0.91
261350.0,26.703021,-25.650346,1284.6,-0.94
261400.0,26.702522,-25.650349,1283.2,-0.96
261450.0,26.702023,-25.650351,1281.8,-0.99
261500.0,26.701525,-25.650356,1280.2,-1.0
261550.0,26.701026,-25.65036,1278.6,-1.02
261600.0,26.700527,-25.650364,1276.6,-1.03
261650.0,26.700028,-25.650369,1275.2,-1.03
261700.0,26.699529,-25.650372,1273.8,-1.04
261750.0,26.699031,-25.650375,1272.6,-1.03
261800.0,26.698532,-25.650378,1271.4,-1.03
261850.0,26.698033,-25.65038,1270.8,-1.01
261900.0,26.697534,-25.650383,1269.8,-1.0
261950.0,26.697035,-25.650386,1268.8,-0.98
262000.0,26.696537,-25.650392,1267.4,-0.95
262050.0,26.696038,-25.650398,1266.0,-0.92
262100.0,26.695539,-25.650405,1264.2,-0.89
262150.0,26.69504,-25.650408,1262.6,-0.85
262200.0,26.694541,-25.650411,1261.0,-0.81
262250.0,26.694043,-25.650415,1259.6,-0.77
262300.0,26.693544,-25.650419,1258.2,-0.72
262350.0,26.693045,-25.650422,1256.6,-0.67
262400.0,26.692546,-25.650426,1254.8,-0.62
262450.0,26.692048,-25.650416,1253.0,-0.56
262500.0,26.691549,-25.650405,1251.8,-0.5
262550.0,26.69105,-25.650403,1250.6,-0.45
262600.0,26.690552,-25.650406,1250.4,-0.39
262650.0,26.690053,-25.650418,1251.0,-0.32
262700.0,26.689555,-25.650434,1251.6,-0.26
262750.0,26.689063,-25.650507,1252.2,-0.2
262800.0,26.68858,-25.650621,1253.0,-0.14
262850.0,26.688098,-25.650735,1253.4,-0.07
262900.0,26.687618,-25.650858,1253.8,-0.01
262950.0,26.687138,-25.65098,1254.2,0.05
263000.0,26.686661,-25.65111,1254.6,0.11
263050.0,26.68618,-25.65123,1254.8,0.17
263100.0,26.685698,-25.651345,1255.0,0.23
263150.0,26.685216,-25.651463,1255.2,0.29
263200.0,26.684741,-25.651599,1255.4,0.34
263250.0,26.68427,-25.651746,1255.8,0.4
263300.0,26.68381,-25.651919,1256.4,0.45
263350.0,26.683353,-25.6521,1257.2,0.5
263400.0,26.682895,-25.652279,1258.0,0.55
263450.0,26.682437,-25.652457,1258.8,0.59
263500.0,26.681979,-25.652634,1259.4,0.64
263550.0,26.681521,-25.652812,1260.2,0.68
263600.0,26.681058,-25.652979,1260.8,0.72
263650.0,26.680591,-25.653137,1261.6,0.76
263700.0,26.680125,-25.653299,1262.4,0.8
263750.0,26.679659,-25.65346,1263.6,0.83
263800.0,26.679194,-25.653621,1264.8,0.86
263850.0,26.678728,-25.653783,1266.0,0.89
263900.0,26.678263,-25.653944,1266.8,0.92
263950.0,26.677797,-25.654106,1267.6,0.95
264000.0,26.677331,-25.654267,1268.4,0.97
264050.0,26.676865,-25.654427,1268.8,0.99
264100.0,26.676399,-25.654588,1269.4,1.01
264150.0,26.675933,-25.654748,1270.2,1.03
264200.0,26.675467,-25.654908,1271.6,1.04
264250.0,26.675001,-25.655069,1273.0,1.06
264300.0,26.674536,-25.65523,1274.4,1.07
264350.0,26.67407,-25.655391,1275.6,1.08
264400.0,26.673604,-25.655552,1277.0,1.08
264450.0,26.673137,-25.655711,1278.4,1.09
264500.0,26.67267,-25.655869,1279.4,1.09
264550.0,26.672203,-25.656027,1281.0,1.09
264600.0,26.671736,-25.656185,1282.6,1.09
264650.0,26.671276,-25.656359,1284.0,1.09
264700.0,26.670831,-25.65656,1285.2,1.08
264750.0,26.670388,-25.656768,1286.4,1.08
264800.0,26.669945,-25.656975,1287.0,1.07
264850.0,26.669496,-25.657171,1288.0,1.06
264900.0,26.669044,-25.65736,1289.0,1.05
264950.0,26.668582,-25.657531,1289.6,1.04
265000.0,26.66812,-25.657699,1290.6,1.03
265050.0,26.667657,-25.657867,1291.6,1.01
265100.0,26.667195,-25.658036,1292.2,1.0
265150.0,26.666732,-25.658204,1293.2,0.98
265200.0,26.666269,-25.658372,1294.2,0.96
265250.0,26.665807,-25.65854,1295.2,0.94
265300.0,26.665344,-25.658708,1296.2,0.92
265350.0,26.664881,-25.658877,1297.4,0.9
265400.0,26.664419,-25.659045,1298.0,0.88
265450.0,26.663956,-25.659213,1299.2,0.86
265500.0,26.663494,-25.659381,1300.0,0.83
265550.0,26.663031,-25.65955,1301.0,0.81
265600.0,26.662569,-25.659719,1301.8,0.79
265650.0,26.662107,-25.65989,1303.0,0.76
265700.0,26.661646,-25.66006,1303.6,0.74
265750.0,26.661184,-25.660231,1304.2,0.71
265800.0,26.660723,-25.660401,1304.6,0.69
265850.0,26.660261,-25.660572,1305.0,0.66
265900.0,26.659799,-25.660742,1305.0,0.63
265950.0,26.659338,-25.660913,1305.4,0.61
266000.0,26.658876,-25.661083,1305.8,0.58
266050.0,26.658414,-25.661253,1306.4,0.55
266100.0,26.657952,-25.661422,1307.2,0.53
266150.0,26.657489,-25.661589,1308.0,0.5
266200.0,26.657024,-25.661753,1308.6,0.47
266250.0,26.656555,-25.661905,1309.2,0.44
266300.0,26.656076,-25.662031,1309.6,0.41
266350.0,26.655593,-25.662142,1309.8,0.39
266400.0,26.655109,-25.662252,1310.0,0.36
266450.0,26.654618,-25.662329,1310.0,0.33
266500.0,26.654126,-25.662404,1310.0,0.3
266550.0,26.653634,-25.662479,1310.0,0.27
266600.0,26.653142,-25.662554,1310.0,0.24
266650.0,26.65265,-25.662629,1310.0,0.21
266700.0,26.652158,-25.662704,1310.0,0.18
266750.0,26.651666,-25.662779,1310.2,0.15
266800.0,26.651175,-25.662854,1310.4,0.12
266850.0,26.650683,-25.662929,1310.6,0.09
266900.0,26.650191,-25.663004,1310.8,0.06
266950.0,26.649699,-25.663079,1311.0,0.02
267000.0,26.649207,-25.663154,1311.4,-0.01
267050.0,26.648715,-25.66323,1312.0,-0.04
267100.0,26.648223,-25.663305,1312.6,-0.07
267150.0,26.647731,-25.66338,1313.2,-0.1
267200.0,26.64724,-25.663455,1313.8,-0.13
267250.0,26.646748,-25.66353,1314.0,-0.16
267300.0,26.646256,-25.663605,1314.0,-0.19
267350.0,26.645764,-25.66368,1314.0,-0.22
267400.0,26.645272,-25.663755,1314.0,-0.25
267450.0,26.64478,-25.66383,1313.8,-0.28
267500.0,26.644288,-25.663905,1313.6,-0.31
267550.0,26.643796,-25.66398,1313.2,-0.33
267600.0,26.643305,-25.664055,1312.0,-0.36
267650.0,26.642813,-25.66413,1310.8,-0.38
267700.0,26.642321,-25.664205,1309.6,-0.4
267750.0,26.641829,-25.66428,1308.4,-0.42
267800.0,26.641337,-25.664355,1307.4,-0.44
267850.0,26.640845,-25.66443,1307.0,-0.46
267900.0,26.640353,-25.664505,1306.6,-0.47
267950.0,26.639861,-25.66458,1306.0,-0.49
268000.0,26.639369,-25.664655,1305.4,-0.5
268050.0,26.638878,-25.66473,1304.2,-0.51
268100.0,26.638386,-25.664805,1303.0,-0.52
268150.0,26.637894,-25.66488,1301.8,-0.53
268200.0,26.637402,-25.664953,1301.0,-0.53
268250.0,26.636909,-25.665027,1300.2,-0.54
268300.0,26.636417,-25.665101,1299.6,-0.54
268350.0,26.635925,-25.665175,1299.2,-0.54
268400.0,26.635433,-25.66525,1298.8,-0.54
268450.0,26.634942,-25.665326,1298.0,-0.55
268500.0,26.63445,-25.665402,1297.2,-0.55
268550.0,26.633958,-25.665478,1296.6,-0.55
268600.0,26.633467,-25.665554,1296.0,-0.55
268650.0,26.632975,-25.66563,1295.4,-0.55
268700.0,26.632483,-25.665707,1295.2,-0.55
268750.0,26.631992,-25.665783,1295.0,-0.55
268800.0,26.6315,-25.665858,1295.0,-0.55
268850.0,26.631007,-25.665931,1295.0,-0.55
268900.0,26.630515,-25.666001,1295.0,-0.55
268950.0,26.630023,-25.666079,1295.4,-0.55
269000.0,26.629528,-25.666135,1295.8,-0.55
269050.0,26.629031,-25.666167,1296.2,-0.56
269100.0,26.628532,-25.666166,1296.6,-0.56
269150.0,26.628034,-25.666139,1296.8,-0.56
269200.0,26.627538,-25.666091,1296.4,-0.56
269250.0,26.627046,-25.666018,1295.8,-0.57
269300.0,26.626561,-25.665915,1295.0,-0.57
269350.0,26.626083,-25.665785,1294.2,-0.57
269400.0,26.625612,-25.665639,1293.2,-0.57
269450.0,26.625151,-25.665465,1292.4,-0.57
269500.0,26.624691,-25.665292,1291.6,-0.57
269550.0,26.624231,-25.665119,1290.6,-0.57
269600.0,26.62377,-25.664946,1289.6,-0.57
269650.0,26.62331,-25.664773,1288.6,-0.57
269700.0,26.62285,-25.664597,1287.6,-0.57
269750.0,26.622391,-25.664421,1286.8,-0.56
269800.0,26.621932,-25.664245,1286.4,-0.56
269850.0,26.621473,-25.66407,1285.6,-0.55
269900.0,26.621007,-25.663909,1285.2,-0.54
269950.0,26.620535,-25.663767,1284.8,-0.53
270000.0,26.620073,-25.663597,1284.4,-0.52
270050.0,26.61961,-25.66343,1283.6,-0.5
270100.0,26.619147,-25.663263,1283.0,-0.48
270150.0,26.618686,-25.66309,1282.4,-0.47
270200.0,26.618225,-25.662918,1281.8,-0.45
270250.0,26.61776,-25.662755,1280.8,-0.42
270300.0,26.617302,-25.662578,1280.0,-0.4
270350.0,26.616843,-25.662401,1279.4,-0.38
270400.0,26.616384,-25.662224,1278.4,-0.35
270450.0,26.615926,-25.662047,1277.2,-0.32
270500.0,26.615487,-25.661846,1276.4,-0.29
270550.0,26.615022,-25.661682,1275.6,-0.27
270600.0,26.61455,-25.661536,1274.8,-0.24
270650.0,26.614078,-25.661391,1274.4,-0.2
270700.0,26.613599,-25.661267,1274.2,-0.17
270750.0,26.613117,-25.66115,1274.0,-0.14
270800.0,26.612632,-25.661044,1274.0,-0.11
270850.0,26.612147,-25.660939,1274.4,-0.08
270900.0,26.611662,-25.660835,1274.8,-0.05
270950.0,26.611176,-25.660732,1275.2,-0.02
271000.0,26.610686,-25.660651,1275.8,0.01
271050.0,26.610193,-25.660583,1276.4,0.04
271100.0,26.609697,-25.660535,1276.6,0.07
271150.0,26.609199,-25.660505,1277.2,0.1
271200.0,26.608701,-25.660493,1277.8,0.12
271250.0,26.608202,-25.660505,1278.8,0.15
271300.0,26.607704,-25.660527,1279.8,0.17
271350.0,26.607208,-25.660576,1280.8,0.19
271400.0,26.606714,-25.660635,1281.4,0.21
271450.0,26.606219,-25.660695,1282.0,0.23
271500.0,26.605725,-25.660754,1281.2,0.25
271550.0,26.60523,-25.660813,1280.4,0.27
271600.0,26.604736,-25.660873,1279.6,0.28
271650.0,26.604241,-25.660933,1278.8,0.29
271700.0,26.603747,-25.660993,1278.0,0.3
271750.0,26.603253,-25.661053,1278.4,0.31
271800.0,26.602759,-25.661116,1278.8,0.32
271850.0,26.602265,-25.661179,1279.2,0.32
271900.0,26.601771,-25.661242,1280.0,0.32
271950.0,26.601277,-25.661305,1280.8,0.33
272000.0,26.600782,-25.661361,1281.7,0.32
272050.0,26.600287,-25.661417,1283.1,0.32
272100.0,26.599792,-25.661474,1285.1,0.32
272150.0,26.599298,-25.661538,1286.7,0.31
272200.0,26.598805,-25.661603,1288.7,0.3
272250.0,26.598311,-25.661668,1290.2,0.29
272300.0,26.597816,-25.661725,1291.2,0.28
272350.0,26.597321,-25.661782,1291.6,0.26
272400.0,26.596826,-25.661839,1292.0,0.24
272450.0,26.596332,-25.6619,1291.4,0.22
272500.0,26.595838,-25.661961,1290.0,0.2
272550.0,26.595344,-25.662021,1288.6,0.18
272600.0,26.594849,-25.662078,1287.2,0.15
272650.0,26.594357,-25.662154,1285.8,0.12
272700.0,26.593865,-25.66223,1285.0,0.09
272750.0,26.593385,-25.662351,1285.0,0.05
272800.0,26.592913,-25.662496,1285.0,0.02
272850.0,26.592445,-25.662651,1285.4,-0.02
272900.0,26.591985,-25.662825,1285.8,-0.07
272950.0,26.591527,-25.663004,1286.7,-0.11
273000.0,26.591072,-25.663189,1288.1,-0.16
273050.0,26.590604,-25.663344,1289.5,-0.2
273100.0,26.590129,-25.663482,1290.5,-0.26
273150.0,26.589647,-25.663597,1291.5,-0.31
273200.0,26.58916,-25.663693,1292.6,-0.36
273250.0,26.588667,-25.663763,1293.2,-0.41
273300.0,26.588171,-25.663812,1293.8,-0.47
273350.0,26.587673,-25.663835,1294.6,-0.52
273400.0,26.587174,-25.663838,1295.4,-0.58
273450.0,26.586676,-25.663841,1295.6,-0.63
273500.0,26.586177,-25.663844,1295.6,-0.69
273550.0,26.585678,-25.663846,1295.6,-0.74
273600.0,26.585179,-25.663848,1295.4,-0.79
273650.0,26.58468,-25.663851,1294.8,-0.84
273700.0,26.584181,-25.663855,1293.8,-0.88
273750.0,26.583683,-25.663866,1293.0,-0.92
273800.0,26.583185,-25.663896,1292.0,-0.96
273850.0,26.582691,-25.663956,1289.6,-0.99
273900.0,26.582205,-25.664058,1286.2,-1.02
273950.0,26.581729,-25.664191,1282.6,-1.04
274000.0,26.581269,-25.664364,1279.0,-1.06
274050.0,26.580823,-25.664565,1274.9,-1.07
274100.0,26.580387,-25.664784,1271.5,-1.08
274150.0,26.57995,-25.665001,1269.1,-1.09
274200.0,26.579506,-25.665206,1267.3,-1.09
274250.0,26.579046,-25.665378,1264.9,-1.08
274300.0,26.578565,-25.665497,1263.2,-1.07
274350.0,26.578071,-25.665558,1261.4,-1.05
274400.0,26.577573,-25.665572,1259.6,-1.03
274450.0,26.577077,-25.665544,1257.8,-1.01
274500.0,26.576586,-25.665466,1256.6,-0.99
274550.0,26.576112,-25.665329,1255.0,-0.96
274600.0,26.575656,-25.665148,1254.2,-0.92
274650.0,26.57522,-25.66493,1253.8,-0.89
274700.0,26.574816,-25.664667,1253.4,-0.86
274750.0,26.574424,-25.664391,1253.0,-0.82
274800.0,26.574047,-25.664096,1253.0,-0.79
274850.0,26.573664,-25.663808,1253.0,-0.75
274900.0,26.573276,-25.663525,1253.0,-0.71
274950.0,26.572886,-25.663245,1253.2,-0.68
275000.0,26.572481,-25.662982,1253.6,-0.65
275050.0,26.572066,-25.662734,1254.0,-0.61
275100.0,26.571642,-25.662496,1254.4,-0.58
275150.0,26.571224,-25.662256,1255.0,-0.55
275200.0,26.570784,-25.662043,1255.4,-0.53
275250.0,26.570334,-25.661849,1255.6,-0.5
275300.0,26.569878,-25.661667,1255.8,-0.48
275350.0,26.569419,-25.661491,1256.0,-0.46
275400.0,26.568956,-25.661323,1256.0,-0.45
275450.0,26.568494,-25.661154,1256.0,-0.43
275500.0,26.568032,-25.660986,1256.0,-0.42
275550.0,26.567569,-25.660817,1256.0,-0.4
275600.0,26.567106,-25.660649,1256.0,-0.39
275650.0,26.566644,-25.66048,1256.0,-0.38
275700.0,26.566181,-25.660312,1255.8,-0.38
275750.0,26.565719,-25.660144,1255.6,-0.37
275800.0,26.565256,-25.659975,1255.0,-0.36
275850.0,26.564794,-25.659807,1254.4,-0.36
275900.0,26.564331,-25.659639,1253.8,-0.35
275950.0,26.563868,-25.65947,1253.2,-0.35
276000.0,26.563406,-25.659302,1252.4,-0.34
276050.0,26.562943,-25.659134,1252.0,-0.33
276100.0,26.562481,-25.658965,1251.0,-0.33
276150.0,26.562017,-25.658799,1250.0,-0.32
276200.0,26.561555,-25.65863,1249.0,-0.31
276250.0,26.561093,-25.658461,1248.2,-0.3
276300.0,26.560631,-25.658291,1247.2,-0.29
276350.0,26.560169,-25.658122,1246.8,-0.28
276400.0,26.559706,-25.657953,1246.0,-0.27
276450.0,26.559244,-25.657783,1245.2,-0.26
276500.0,26.558781,-25.657617,1244.4,-0.25
276550.0,26.558317,-25.657452,1243.8,-0.24
276600.0,26.557852,-25.657288,1243.2,-0.23
276650.0,26.557388,-25.657124,1243.0,-0.22
276700.0,26.556922,-25.656963,1243.0,-0.21
276750.0,26.556456,-25.656803,1243.0,-0.2
276800.0,26.555989,-25.656643,1243.0,-0.19
276850.0,26.555523,-25.656483,1243.0,-0.18
276900.0,26.555057,-25.656323,1243.4,-0.18
276950.0,26.554591,-25.656163,1243.8,-0.17
277000.0,26.554125,-25.656003,1244.4,-0.17
277050.0,26.553658,-25.655843,1245.0,-0.17
277100.0,26.553192,-25.655683,1245.6,-0.17
277150.0,26.552726,-25.655523,1246.0,-0.17
277200.0,26.55226,-25.655363,1246.4,-0.17
277250.0,26.551794,-25.655203,1246.6,-0.18
277300.0,26.551327,-25.655043,1247.2,-0.18
277350.0,26.550861,-25.654884,1247.8,-0.19
277400.0,26.550395,-25.654724,1248.2,-0.2
277450.0,26.549929,-25.654564,1248.6,-0.22
277500.0,26.549465,-25.654397,1249.0,-0.23
277550.0,26.549005,-25.654224,1249.0,-0.25
277600.0,26.548553,-25.654034,1249.0,-0.26
277650.0,26.548116,-25.653818,1249.0,-0.28
277700.0,26.547684,-25.653594,1249.0,-0.3
277750.0,26.54726,-25.653357,1249.0,-0.32
277800.0,26.546848,-25.653104,1248.8,-0.34
277850.0,26.546436,-25.65285,1248.2,-0.36
277900.0,26.546025,-25.652595,1247.6,-0.38
277950.0,26.545615,-25.652339,1246.8,-0.4
278000.0,26.545204,-25.652084,1245.8,-0.41
278050.0,26.544793,-25.651829,1244.8,-0.43
278100.0,26.544383,-25.651574,1244.2,-0.45
278150.0,26.543971,-25.65132,1243.2,-0.47
278200.0,26.543558,-25.651067,1242.4,-0.48
278250.0,26.543145,-25.650815,1241.4,-0.5
278300.0,26.542728,-25.650569,1240.6,-0.51
278350.0,26.542305,-25.65033,1239.6,-0.52
278400.0,26.541883,-25.650091,1239.0,-0.53
278450.0,26.541456,-25.649859,1238.2,-0.54
278500.0,26.541028,-25.649627,1237.8,-0.55
278550.0,26.5406,-25.649396,1237.2,-0.56
278600.0,26.540171,-25.649166,1236.8,-0.57
278650.0,26.539743,-25.648936,1236.0,-0.57
278700.0,26.539315,-25.648705,1235.4,-0.57
278750.0,26.538886,-25.648475,1234.6,-0.58
278800.0,26.538454,-25.648251,1234.0,-0.58
278850.0,26.538019,-25.64803,1233.2,-0.58
278900.0,26.537572,-25.647831,1232.8,-0.58
278950.0,26.537112,-25.647658,1232.0,-0.58
279000.0,26.536642,-25.647508,1231.4,-0.58
279050.0,26.536164,-25.647378,1230.8,-0.58
279100.0,26.535678,-25.647276,1230.4,-0.58
279150.0,26.535187,-25.647199,1230.0,-0.58
279200.0,26.534696,-25.647122,1229.8,-0.58
279250.0,26.534204,-25.647046,1229.6,-0.58
279300.0,26.533713,-25.646969,1229.4,-0.58
279350.0,26.533221,-25.646892,1229.2,-0.58
279400.0,26.53273,-25.646815,1229.0,-0.58
279450.0,26.532238,-25.646738,1229.0,-0.58
279500.0,26.531747,-25.646661,1229.0,-0.57
279550.0,26.531255,-25.646584,1229.0,-0.57
279600.0,26.530764,-25.646508,1228.8,-0.57
279650.0,26.530272,-25.646432,1228.6,-0.57
279700.0,26.52978,-25.646357,1228.2,-0.57
279750.0,26.529288,-25.646284,1227.6,-0.57
279800.0,26.528796,-25.646211,1227.0,-0.56
279850.0,26.528304,-25.646138,1226.0,-0.56
279900.0,26.527812,-25.646064,1225.0,-0.55
279950.0,26.527324,-25.645971,1223.8,-0.55
280000.0,26.526837,-25.645875,1222.8,-0.54
280050.0,26.526352,-25.645769,1221.6,-0.53
280100.0,26.525873,-25.645645,1220.8,-0.52
280150.0,26.525397,-25.64551,1220.0,-0.51
280200.0,26.524924,-25.645366,1219.6,-0.5
280250.0,26.524451,-25.645223,1219.2,-0.49
280300.0,26.523978,-25.64508,1218.8,-0.47
280350.0,26.523505,-25.644937,1218.6,-0.45
280400.0,26.523033,-25.644794,1218.4,-0.43
280450.0,26.52256,-25.644651,1218.2,-0.41
280500.0,26.522087,-25.644507,1218.0,-0.39
280550.0,26.521615,-25.644363,1217.4,-0.37
280600.0,26.521142,-25.64422,1216.8,-0.34
280650.0,26.520669,-25.644076,1216.2,-0.31
280700.0,26.520196,-25.643933,1215.6,-0.29
280750.0,26.519724,-25.643789,1214.6,-0.26
280800.0,26.519251,-25.643646,1213.6,-0.23
280850.0,26.518778,-25.643503,1212.6,-0.19
280900.0,26.518302,-25.64337,1211.4,-0.16
280950.0,26.51782,-25.643256,1210.2,-0.13
281000.0,26.517329,-25.643177,1209.4,-0.1
281050.0,26.516834,-25.643124,1209.2,-0.06
281100.0,26.516335,-25.643113,1209.0,-0.03
281150.0,26.515837,-25.643126,1209.2,0.0
281200.0,26.515341,-25.643168,1209.6,0.03
281250.0,26.51485,-25.643246,1210.0,0.06
281300.0,26.514363,-25.643347,1210.4,0.09
281350.0,26.513878,-25.643449,1210.8,0.12
281400.0,26.513392,-25.643551,1211.4,0.15
281450.0,26.512906,-25.643651,1211.8,0.17
281500.0,26.512419,-25.643748,1212.6,0.19
281550.0,26.511931,-25.643845,1213.4,0.21
281600.0,26.511445,-25.643945,1214.8,0.23
281650.0,26.51096,-25.64405,1215.8,0.25
281700.0,26.510475,-25.644153,1216.8,0.26
281750.0,26.509987,-25.644246,1217.6,0.27
281800.0,26.509499,-25.644339,1218.4,0.28
281850.0,26.509012,-25.644437,1218.8,0.28
281900.0,26.508525,-25.644535,1219.2,0.28
281950.0,26.508038,-25.644633,1220.0,0.28
282000.0,26.507552,-25.644731,1221.2,0.28
282050.0,26.507061,-25.644811,1222.4,0.28
282100.0,26.506566,-25.644863,1223.4,0.27
282150.0,26.506068,-25.644894,1224.4,0.26
282200.0,26.50557,-25.644901,1225.0,0.25
282250.0,26.505071,-25.644885,1224.8,0.24
282300.0,26.504575,-25.644843,1224.6,0.22
282350.0,26.504081,-25.644782,1224.2,0.21
282400.0,26.50359,-25.644702,1223.8,0.19
282450.0,26.503104,-25.644602,1223.4,0.17
282500.0,26.502621,-25.644488,1223.2,0.15
282550.0,26.502139,-25.644372,1223.0,0.12
282600.0,26.501665,-25.644234,1223.0,0.1
282650.0,26.501197,-25.644079,1223.0,0.07
282700.0,26.500732,-25.643917,1223.0,0.04
282750.0,26.50028,-25.643727,1222.8,0.01
282800.0,26.49984,-25.643515,1222.6,-0.02
282850.0,26.499412,-25.643285,1222.4,-0.05
282900.0,26.498992,-25.643042,1222.2,-0.08
282950.0,26.498572,-25.6428,1222.0,-0.11
283000.0,26.498151,-25.642558,1222.0,-0.15
283050.0,26.497731,-25.642315,1222.4,-0.18
283100.0,26.497311,-25.642073,1222.8,-0.22
283150.0,26.496891,-25.641831,1223.2,-0.26
283200.0,26.496471,-25.641589,1224.0,-0.3
283250.0,26.49605,-25.641347,1224.8,-0.34
283300.0,26.495629,-25.641106,1225.2,-0.38
283350.0,26.495208,-25.640865,1225.6,-0.42
283400.0,26.494787,-25.640624,1226.0,-0.46
283450.0,26.494366,-25.640383,1226.0,-0.5
283500.0,26.493945,-25.640142,1226.0,-0.54
283550.0,26.49352,-25.639906,1225.6,-0.58
283600.0,26.493093,-25.639674,1225.2,-0.62
283650.0,26.492681,-25.639421,1224.8,-0.66
283700.0,26.49228,-25.639154,1224.4,-0.7
283750.0,26.491895,-25.638868,1223.4,-0.73
283800.0,26.491543,-25.63855,1222.6,-0.77
283850.0,26.4912,-25.638224,1221.8,-0.8
283900.0,26.490879,-25.63788,1220.5,-0.83
283950.0,26.490584,-25.637518,1218.7,-0.86
284000.0,26.490309,-25.637142,1217.1,-0.89
284050.0,26.490075,-25.636747,1215.7,-0.91
284100.0,26.489814,-25.636364,1213.6,-0.93
284150.0,26.489553,-25.63598,1211.3,-0.95
284200.0,26.489292,-25.635597,1209.5,-0.96
284250.0,26.489032,-25.635213,1208.1,-0.97
284300.0,26.488773,-25.634829,1206.1,-0.98
284350.0,26.488513,-25.634445,1204.8,-0.98
284400.0,26.488253,-25.634061,1203.8,-0.99
284450.0,26.487994,-25.633678,1202.4,-0.98
284500.0,26.487734,-25.633294,1201.0,-0.98
284550.0,26.487474,-25.63291,1200.0,-0.97
284600.0,26.487215,-25.632526,1199.0,-0.95
284650.0,26.486955,-25.632142,1198.2,-0.94
284700.0,26.486697,-25.631757,1197.8,-0.92
284750.0,26.486441,-25.631371,1196.8,-0.9
284800.0,26.486186,-25.630985,1196.0,-0.87
284850.0,26.48593,-25.630599,1195.2,-0.84
284900.0,26.485671,-25.630214,1194.4,-0.81
284950.0,26.485409,-25.629832,1193.6,-0.78
285000.0,26.485146,-25.62945,1193.2,-0.74
285050.0,26.484883,-25.629068,1192.8,-0.71
285100.0,26.484621,-25.628685,1192.0,-0.67
285150.0,26.48434,-25.628314,1191.2,-0.62
285200.0,26.484048,-25.62795,1190.4,-0.58
285250.0,26.483727,-25.627605,1189.2,-0.53
285300.0,26.483402,-25.627265,1187.8,-0.49
285350.0,26.483052,-25.626945,1186.4,-0.44
285400.0,26.482694,-25.626632,1185.2,-0.39
285450.0,26.482314,-25.62634,1184.0,-0.34
285500.0,26.481917,-25.626068,1183.4,-0.29
285550.0,26.481507,-25.625813,1183.0,-0.23
285600.0,26.481089,-25.625568,1183.0,-0.18
285650.0,26.480671,-25.625323,1183.2,-0.13
285700.0,26.480251,-25.62508,1183.4,-0.08
285750.0,26.479829,-25.624841,1183.6,-0.02
285800.0,26.479408,-25.6246,1184.0,0.03
285850.0,26.478987,-25.624359,1184.4,0.08
285900.0,26.478566,-25.624118,1184.6,0.13
285950.0,26.478145,-25.623877,1185.0,0.18
286000.0,26.477724,-25.623635,1185.4,0.23
286050.0,26.477303,-25.623394,1185.8,0.28
286100.0,26.476882,-25.623153,1186.2,0.33
286150.0,26.476461,-25.622912,1187.0,0.37
286200.0,26.47604,-25.622671,1187.6,0.42
286250.0,26.475619,-25.62243,1188.4,0.46
286300.0,26.475198,-25.622188,1189.0,0.5
286350.0,26.474777,-25.621947,1189.8,0.54
286400.0,26.474357,-25.621706,1190.2,0.57
286450.0,26.473936,-25.621465,1190.8,0.61
286500.0,26.473515,-25.621224,1191.4,0.64
286550.0,26.473094,-25.620983,1192.0,0.67
286600.0,26.472673,-25.620742,1192.4,0.7
286650.0,26.472252,-25.6205,1193.2,0.72
286700.0,26.471831,-25.620259,1193.8,0.74
286750.0,26.47141,-25.620018,1194.6,0.76
286800.0,26.470989,-25.619777,1195.4,0.77
286850.0,26.470568,-25.619536,1196.6,0.78
286900.0,26.470147,-25.619295,1197.4,0.79
286950.0,26.469726,-25.619054,1198.6,0.79
287000.0,26.469306,-25.618812,1199.8,0.79
287050.0,26.468885,-25.618571,1201.2,0.79
287100.0,26.468464,-25.61833,1202.2,0.78
287150.0,26.468043,-25.618089,1203.4,0.77
287200.0,26.467622,-25.617847,1204.4,0.75
287250.0,26.467202,-25.617606,1205.2,0.73
287300.0,26.466781,-25.617364,1205.8,0.71
287350.0,26.466361,-25.617122,1207.0,0.68
287400.0,26.46594,-25.61688,1208.6,0.65
287450.0,26.46552,-25.616639,1210.2,0.61
287500.0,26.465099,-25.616397,1211.6,0.57
287550.0,26.464679,-25.616155,1213.6,0.53
287600.0,26.464258,-25.615914,1215.0,0.48
287650.0,26.463838,-25.615672,1216.0,0.43
287700.0,26.463417,-25.61543,1217.0,0.37
287750.0,26.462997,-25.615189,1218.0,0.31
287800.0,26.462576,-25.614947,1218.4,0.25
287850.0,26.462156,-25.614705,1218.8,0.19
