tick,elapsed_t_s,elapsed_t_hr,distance_km,actual_spd_kmh,target_kmh,actual_soc_pct,plan_spd_kmh,plan_soc_pct,spd_err_kmh,soc_err_pct,time_err_s,irradiance,wind_ms,solve_ms,solver_ok
19,1140.0,8.316666666666666,29.729537141372425,94.02710737607653,93.88916204503047,70.47762972164472,93.90628699051466,71.04047863365471,0.12082038556187058,-0.5628489120099971,-0.8076216687170472,531.7166815946931,0.5440078542362086,40.552099992055446,True
20,1200.0,8.333333333333334,31.292425909878652,93.90302302766558,93.89366283066504,70.66897707409093,93.91605060907055,70.51801120005192,-0.013027581404969624,0.1509658740390165,-0.22571608873931837,545.6659065724626,0.6423546232889996,43.73959999065846,True
21,1260.0,8.35,32.86022328338648,93.41520025131682,93.89951515308239,69.44229910623655,93.92884884742837,70.09489266915642,-0.5136485961115511,-0.6525935629198756,0.3632558394137959,482.4150040378669,0.8682246192110092,40.16330000013113,True
22,1320.0,8.366666666666667,34.42360582805252,93.66990849835967,93.90722823612285,68.25719761516747,93.94562309912597,69.03490157211492,-0.2757146007662925,-0.7777039569474482,0.961492146471528,515.2857849943351,-0.28433076638687604,39.51259999303147,True
23,1380.0,8.383333333333333,35.989214899283176,93.79374267066761,93.91747622837548,67.10138804570722,93.96845225158397,67.77954733854006,-0.1747095809163568,-0.6781592928328308,-0.3436806984896066,534.7912351627577,0.8131205142565673,42.4819000181742,True
24,1440.0,8.4,37.5577552468795,94.21332844241589,93.93091938165736,66.96419287829899,93.99760176362852,67.07199453519709,0.2157266787873624,-0.10780165689810417,0.28320273413487485,561.2314580241818,0.9655683902509928,36.68580000521615,True
25,1500.0,8.416666666666666,39.11869701785608,93.64753100127116,93.948542492476,66.70087033507882,94.03581118574279,66.67444967709355,-0.3882801844716255,0.026420657985269713,0.9311199007486266,577.9973839417628,-0.6523748713372216,42.001399968285114,True
26,1560.0,8.433333333333334,40.68457532272204,93.34412814763394,93.97188632897551,64.88421176249834,94.08770535024121,65.66627336945882,-0.7435772026072698,-0.7820616069604824,-0.3065624378696157,606.967046453618,0.2211462804808033,40.061999985482544,True
27,1620.0,8.45,42.25013750251036,93.85169765230006,94.00238984080256,63.483931672983,94.1538716182465,64.2953202128109,-0.3021739659464373,-0.8113885398279095,0.40628868592602885,527.6425869553926,1.6888878083351457,34.739699971396476,True
28,1680.0,8.466666666666667,43.81596126337785,93.88421927797646,94.04233527035866,62.12333030912571,94.24049428041592,63.14211626238454,-0.3562750024394603,-1.0187859532588277,1.1667065438552982,581.13917066683,0.22684760997000658,37.79669996583834,True
29,1740.0,8.483333333333333,45.3808729128772,94.12852844985754,94.09529170415117,61.98430078692783,94.35802148559655,62.29468126424472,-0.22949303573901148,-0.31038047731689034,0.08156250436150003,578.0090746218775,1.9404550246926953,37.863300007302314,True
30,1800.0,8.5,46.951505762904034,94.21154045680666,94.1644813419266,61.492212689109834,94.50748155781756,61.902743962114336,-0.29594110101089655,-0.41053127300450143,0.9882242546229918,556.9966029987454,0.6223012705113034,38.598000013735145,True
31,1860.0,8.516666666666667,48.524367744080784,94.01834659660074,94.25479920272727,61.99060864678929,94.70262067798876,62.05142764453756,-0.6842740813880255,-0.06081899774827093,2.001441382433768,552.3451564583798,2.41976144113619,37.916600005701184,True
32,1920.0,8.533333333333333,50.0909748623841,93.71235038576876,94.37425379704251,60.65010576570971,94.96661049450913,61.331068789898865,-1.2542601087403682,-0.680963024189154,1.2575631974114003,562.6288564381473,2.4680460440427456,41.0793999908492,True
33,1980.0,8.55,51.66952693072064,94.33331167966942,94.5297900310511,60.43465334199945,95.30063679289533,60.7651168633519,-0.9673251132259111,-0.33046352135244916,2.5953706364452955,616.2881418970484,0.6711912675250405,39.06410001218319,True
34,2040.0,8.566666666666666,53.243000470031866,94.61373610559654,94.73480508627895,59.684300713644205,95.75067519063582,59.54358917073451,-1.1369390850392733,0.1407115429096919,2.286666762041932,590.3228728005952,-0.17000152358027365,36.92849999060854,True
35,2100.0,8.583333333333334,54.815857336338276,94.53923235333475,95.00041570397995,57.08161068794498,96.31678599633906,58.28439626971533,-1.7775536430043104,-1.2027855817703497,4.169420547033951,616.1994265834153,0.6952869570449762,37.61230001691729,True
36,2160.0,8.6,56.401260682977615,94.91361519903333,95.32065725411042,57.46896132550419,96.90793092668346,58.53570966689884,-1.9943157276501324,-1.06674834139465,4.564251062890435,621.6431183992448,-1.809106971341141,35.70080001372844,True
37,2220.0,8.616666666666667,57.9909901302426,95.55922630949053,95.62012757401503,58.18858471794952,97.1051122411002,59.206943549518186,-1.545885931609675,-1.0183588315686691,5.216174879542905,605.5602424958361,1.2199203980511926,34.59819999989122,True
38,2280.0,8.633333333333333,59.583929476917206,95.59445576052786,95.79240067941969,59.178229168331086,96.64747584538297,59.89872913140223,-1.0530200848551061,-0.7204999630711413,5.794928547226846,614.1221948427087,2.7828024968193597,37.67679998418316,True
39,2340.0,8.65,61.18384060216508,95.82302786139205,95.8364049249054,58.85953434397827,96.05533612932938,59.95803449183359,-0.23230826793732717,-1.0985001478553187,6.010848896251446,603.0210404526483,1.1713511358190047,35.43670004000887,True
40,2400.0,8.666666666666666,62.77807551919447,95.5779372592387,95.80005525584313,57.90814721483366,95.6206956122143,59.11351577115386,-0.04275835297561059,-1.2053685563201952,5.906653375703627,571.4342052265404,1.0837380369990541,36.33899998385459,True
41,2460.0,8.683333333333334,64.37704849603972,95.89260926638636,95.7184550011752,55.614118382286634,95.31485528799368,57.42544510087916,0.5777539783926784,-1.8113267185925253,5.569350164793832,574.9404085040236,2.8160276500230745,36.34369996143505,True
42,2520.0,8.7,65.97166545415952,95.42579655007313,95.61824720570675,54.71191549439258,95.12195631307375,55.70643337615958,0.30384023699937757,-0.9945178817670026,6.964544910557834,543.1713937398808,0.5531758460892026,36.026099987793714,True
43,2580.0,8.716666666666667,67.56652056220743,95.74602389829833,95.51696908819592,52.81010484094551,95.01529213647392,54.01386413992627,0.7307317618244156,-1.2037592989807564,6.373133705339114,638.7248625915838,0.09077087286303909,36.44510003505275,True
44,2640.0,8.733333333333333,69.15744433113525,95.47943068295241,95.42937271240434,50.85710542697788,94.99553910671229,52.6765281820683,0.4838915762401257,-1.8194227550904216,5.740777864182746,649.4261605380735,-0.12988699055675945,42.171699984464794,True
45,2700.0,8.75,70.74634894481895,95.56489151888499,95.36756946110764,50.517763011469185,95.0613410315188,52.0103929990546,0.5035504873661978,-1.492629987585417,5.122172183987914,667.4777972370883,-1.2502007004045623,42.507999984081835,True
46,2760.0,8.766666666666667,72.33821540694571,95.26183429741252,95.3423535613932,50.92936410718155,95.21746837104432,51.84985121908361,0.0443659263682008,-0.9204871119020623,4.572957005104854,637.0077933889992,1.010189843378034,38.67740003624931,True
47,2820.0,8.783333333333333,73.92807262337172,94.88437484218794,95.3645857603765,50.08048631521324,95.47506658408322,51.902646303000544,-0.5906917418952844,-1.8221599877873018,4.153348610320336,593.1653277772889,2.314342714518192,39.269300003070384,True
48,2880.0,8.8,75.51266082588401,95.27619500850935,95.44419510196889,50.187418777073866,95.83870743826591,51.851542001356556,-0.5625124297565662,-1.6641232242826902,5.81003098056317,623.4202592068475,0.43238179415402045,45.69419997278601,True
49,2940.0,8.816666666666666,77.10517775976646,95.72419410568921,95.59736907485146,49.89871476985218,96.35614387680593,51.592506291357175,-0.631949771116723,-1.6937915215049983,5.857313284121574,543.5902753816172,-2.424260539974223,40.24910001317039,True
50,3000.0,8.833333333333334,78.69722164288704,95.5632079042479,95.84160319531641,48.09105834493568,97.05194460577756,49.84232089548253,-1.4887367015296604,-1.7512625505468478,6.276933684459891,616.0912480453621,1.5620689082946315,49.02460001176223,True
51,3060.0,8.85,80.297094440605,95.55556894050929,96.1989424790206,47.11531198813378,97.96958778138033,48.91199440385904,-2.4140188408710372,-1.7966824157252574,7.184866167488508,603.1312754218358,1.1737474593575645,40.87109997635707,True
52,3120.0,8.866666666666667,81.89950335561842,96.19768674093497,96.61389245242844,49.5315750938948,98.67042243576856,49.81577304466172,-2.472735694833588,-0.28419795076691656,8.622364303267204,642.7450316404323,1.5602534833426267,50.601900031324476,True
53,3180.0,8.883333333333333,83.50870224394924,96.38369428116262,96.98467746884432,49.356391667620116,98.82281023415177,50.73921350977102,-2.4391159529891553,-1.3828218421509035,10.316294674386882,620.9969592750718,0.5514588486323079,37.96050004893914,True
54,3240.0,8.9,85.1231323781676,96.87776554004951,97.27696341264429,48.95658513666537,98.72586599181416,51.074947347872204,-1.848100451764651,-2.1183622112068363,11.989853305949964,658.7168715363541,-0.05122838242353994,40.53389996988699,True
